SEGMENTO;"Cooperativa de Crédito";
NOME DA INSTITUICAO;-;
CNPJ;-;
PAIS;Todos;
UF;-;
MUNICIPIO;-;
;
CNPJ;NOME DA INSTITUICAO;ENDERECO;COMPLEMENTO;BAIRRO;CEP;MUNICIPIO;UF;PAIS;DDD;FONE;SITE NA WEB;
5658367;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.";"RUA ARTHUR DE AZEVEDO MACHADO  N   001225";"LJ 0017";"COSTA AZUL";"41760000";"SALVADOR";"BA";"Brasil";-;-;-;
92675578;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL";"AVENIDA ASSIS BRASIL,8787";"BLOCO 13 SALA 04";"SARANDI";"91140001";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.cresul.coop.br";
2230138;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS KYN COMÉRCIO VAREJISTA E ATACADISTA LTDA.";"RUA DA VARZEA PAULISTA, 1157";-;"VILA MARIA GENOVEVA";"13203000";"JUNDIAI";"SP";"Brasil";-;-;-;
9579249;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED";"RUA PRIMO PICOLI";"N- 232";"CENTRO";"13465283";"AMERICANA";"SP";"Brasil";-;-;"https://www.sicoobacicred.com.br/";
5841967;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.";"AVENIDA 20 DE SETEMBRO  3825";"LOJA 01";"CENTRO";"93800000";"SAPIRANGA";"RS";"Brasil";-;-;-;
45068632;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL";"ROD DOM PEDRO  I , KM 87";"COND EMP BARÃO DE MAUA ED FERNANDO PESS";"PONTE ALTA";"12954260";"ATIBAIA";"SP";"Brasil";-;-;-;
41146382;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS";"RUA DUQUE DE CAXIAS, 400 - 2º ANDAR";"SALA 204 - EDIFICIO 5 DE AGOSTO";"CENTRO";"58010821";"JOAO PESSOA";"PB";"Brasil";-;-;"https://www.cooperlegis.com.br";
1288797;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL";"RODOVIA RAPOSO TAVARES KM 26 9";-;"MOINHO VELHO";"06707000";"COTIA";"SP";"Brasil";-;-;-;
57038408;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL";"AV. MARGINAL DIREITA S/N-";"VIA ANCHIETA KM 14";"RUDGE RAMOS";"09696000";"SAO BERNARDO DO CAMPO";"SP";"Brasil";-;-;"https://cooperbombiril.com.br";
68228006;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL";"AVENIDA DR. CHUCRI ZAIDAN, 1240, 6- ANDAR";"MORUMBI CORPORATE, TORRE DIAMOND";"VILA SÃO FRANCISCO";"04711130";"SAO PAULO";"SP";"Brasil";-;-;"https://www.cooperativacredito.com.br";
1530136;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM";"RUA ZUMA DE SA FERNANDES 360";"TERRÉO";"PRESIDENTE ALTINO";"06213040";"OSASCO";"SP";"Brasil";-;-;-;
43438662;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA EDUCAÇÃO E COMUNICAÇÃO";"RUA ROMA,620";"CJ 182B";"LAPA";"05050090";"SAO PAULO";"SP";"Brasil";-;-;-;
45045671;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN";"AV  VEREADOR DANTE JORDAO STOPPA  47";-;"CESAR DE SOUZA";"08820390";"MOGI DAS CRUZES";"SP";"Brasil";-;-;-;
48718183;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON - COOPERICSSON";"AVENIDA NICOLAS BOER, 399";"11 ANDAR - TORRE CORPORATE TIME";"JARDIM DAS PERDIZES";"01140060";"SAO PAULO";"SP";"Brasil";-;-;"https://www.cooperativaericsson.com.br";
57259525;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC";"VIA DE ACESSO PROF PAULO DONATO CASTELLANE  S N";-;"RURAL";"14884900";"JABOTICABAL";"SP";"Brasil";-;-;-;
1997612;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) - COOPINCOR";"AV DR ENEAS DE CARVALHO AGUIAR, 44, BL. I,2. AND";-;"CERQUEIRA CESAR";"05403000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.coopincor.com.br";
731320;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN";"RUA 14, 1126";-;"CENTRO";"14620000";"ORLANDIA";"SP";"Brasil";-;-;"https://www.morlan.com.br";
9128022;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA";"AV  PRESIDENTE MEDICE  939";-;"JARDIM MUTINGA";"06268000";"OSASCO";"SP";"Brasil";-;-;-;
62562012;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ";"RUA DR RUBENS GOMES BUENO 691";"CONJUNTO 221 BLOCO A COND 17007";"VARZEA DE BAIXO";"04730903";"SAO PAULO";"SP";"Brasil";-;-;"https://www.nescred.com.br/";
48172860;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL";"AV  BRASIL  2567";-;"INDUSTRIAL";"13505900";"RIO CLARO";"SP";"Brasil";-;-;-;
16721078;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF";"AV BRASIL 1660";-;"BOA VIAGEM";"30140004";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.sicoobcoopsef.com.br";
72952138;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE";"RUA DO VELHO RAMAL, 490";-;"VILA ESTIVA";"18520000";"CERQUILHO";"SP";"Brasil";-;-;-;
67341487;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK";"AVENIDA JANIO QUADROS, 1073";"SOBRELOJA";"CENTRO";"13190000";"MONTE MOR";"SP";"Brasil";-;-;-;
57440521;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO";"RUA SILVIA  23   4 AND   CJ14";-;"BELA VISTA";"01332000";"SAO PAULO";"SP";"Brasil";-;-;-;
1107759;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED";"RODOVIA MUNICIPAL OCTAVIO PILON S N";-;"SAO FRANCISCO";"18520000";"CERQUILHO";"SP";"Brasil";-;-;-;
53846242;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS";"AV. VEREADOR ANTONIO PEREIRA DE CAMARGO NETO, 770";-;"JARDIM DALL-ORTO";"13178021";"SUMARE";"SP";"Brasil";-;-;-;
2541707;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER";"RUA 4  N   470";"SALA";"CENTRO";"13510000";"SANTA GERTRUDES";"SP";"Brasil";-;-;-;
91018408;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA";"RUA RICARDO BRUNO ALBARUS  201";"SALA COOPERATIVA";"DISTRITO INDUSTRIAL";"94045400";"GRAVATAI";"RS";"Brasil";-;-;-;
43446335;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ";"RUA PEDRO FIORETTI";"SALA 6-";"CENTRO";"06013070";"OSASCO";"SP";"Brasil";-;-;-;
1504952;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL";"RUA TITO 479";-;"LAPA";"05051000";"SAO PAULO";"SP";"Brasil";-;-;-;
52046299;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO";"AV MORVAN DIAS DE FIGUEIREDO  6169";-;"VILA MARIA";"02170901";"SAO PAULO";"SP";"Brasil";-;-;-;
3219207;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES";"RUA BRAZ DE ASSIS  709";"SALA 01  BAIRRO SHOPPING";"VILA DOS LAVRADORES";"18609096";"BOTUCATU";"SP";"Brasil";-;-;-;
71965313;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY";"AVENIDA PAULISTA   N- 352";"1.- ANDAR - SALA 13";"PARAISO";"01310000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.grupofleury.coop.br";
43268960;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS";"RODOVIA DOS TAMOIOS, KM 14, ESTRADA VARADOURO";-;"ZONA RURAL DA CIDADE";"12315020";"JACAREI";"SP";"Brasil";-;-;"https://cooperavibras@hotmail.com";
47196084;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO";"RUA ERNESTO DE CASTRO, 37";-;"MOOCA";"03042900";"SAO PAULO";"SP";"Brasil";-;-;-;
88952130;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI";"NUCLEO D67,  NR. 149";-;"CENTRO";"96745000";"CHARQUEADAS";"RS";"Brasil";-;-;-;
5548335;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.";"AVENIDA AUTOMÓVEL CLUBE, 990 - PARTE";-;"CENTRO";"25515126";"SAO JOAO DE MERITI";"RJ";"Brasil";-;-;-;
44905255;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI";"AV  PRESIDENTE WILSON  1230";-;"MOOCA";"03107001";"SAO PAULO";"SP";"Brasil";-;-;-;
5048575;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ";"AVENIDA CAPITAO ACACIO, 363 - PARTE";-;"BOAÇU";"24467110";"SAO GONCALO";"RJ";"Brasil";-;-;"https://coopmaua.com.br";
43182278;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO OWENS-ILLINOIS DO BRASIL";"AV   OLAVO EGIDIO DE SOUZA ARANHA  2270";-;"ERMELINDO MATARAZZO";"03822900";"SAO PAULO";"SP";"Brasil";-;-;-;
548980;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.";"RUA JERONIMO MARCUCCI  82";"FABRICA";"OLHOS D AGUA";"30390150";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://sugcred.coop.br";
75174953;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.";"AV ERMIRIO DE MORAES  380";"CASA";"TACANICA";"83540000";"RIO BRANCO DO SUL";"PR";"Brasil";-;-;-;
7651495;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO PODER JUDICIÁRIO E SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - JUDCRED";"RUA 15 DE NOVEMBRO  200";"20";"CENTRO";"01013001";"SAO PAULO";"SP";"Brasil";-;-;-;
2115870;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA";"PRAÇA BERNARDINO DE CAMPOS  BOX 9";-;"CENTRO";"13970005";"ITAPIRA";"SP";"Brasil";-;-;-;
4694278;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ";"RUA RODRIGO SILVA, 26";"9 ANDAR";"CENTRO";"20011040";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.sicoobcoomperj.com.br";
51489318;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED";"R TABATINGUERA  140";"SALA 02   TERREO";"CENTRO";"01020901";"SAO PAULO";"SP";"Brasil";-;-;"https://www.magiscred.com.br";
4478231;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED";"PRACA DA LIBERDADE  130";"4 ANDAR  CONJ 401 402";"LIBERDADE";"01503010";"SAO PAULO";"SP";"Brasil";-;-;"https://promocred.coop.br/";
1635462;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM";"AV  BENJAMIN CONSTANT  1058   5 ANDAR";"5  ANDAR";-;"95900104";"LAJEADO";"RS";"Brasil";-;-;"https://www.unicred.com.br/vtrpp";
1090027;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E CATEGORIAS AFINS - UNICRED MÚLTIPLO VALOR LTDA.";"RUA DA CONCEICAO  95";"11  ANDAR";"CENTRO";"24020082";"NITEROI";"RJ";"Brasil";-;-;"https://www.unicred-niteroi.com.br";
71479653;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED CAMINHO NOVO";"AV  PRESIDENTE ITAMAR FRANCO  3 840";"11 ANDAR";"CASCATINHA";"36033318";"JUIZ DE FORA";"MG";"Brasil";-;-;"https://www.unicredjf.com.br";
2179673;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED";"RUA EUCLIDES DA CUNHA  743";-;"VILA MORAES";"19900043";"OURINHOS";"SP";"Brasil";-;-;"https://www.ouricred.com.br";
4572960;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM";"AV  RIO BRANCO  N  817";"ED  ALEXANDRE CARIONI  TERREO";"CENTRO";"88015204";"FLORIANOPOLIS";"SC";"Brasil";-;-;-;
6975532;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - CREDISIS/COOPESA";"AVENIDA FERNANDO FERRARI, 1001";"PAVILHÃO B1, BOX 02, CEASA";"ANCHIETA";"90200041";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.coopesa.com.br";
26758433;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO";"AV  PARANA  485";"5 ANDAR";"CENTRO";"30120020";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.copetro.org.br";
7714057;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE";"RUA GENERAL ANDRADE NEVES  N  14";"SALA 201";"CENTRO";"90010210";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.coopnore.com.br";
69346856;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA";"RUA BATISTA DONZELI, 2049";-;"VILA MARTA";"14403171";"FRANCA";"SP";"Brasil";-;-;"https://www.credimogiana.com.br";
96409263;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS";"AVENIDA BRASIL  56";-;"CENTRO";"15385000";"ILHA SOLTEIRA";"SP";"Brasil";-;-;-;
62928320;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO";"RUA FLORENCIO DE ABREU,305";"4- ANDAR";"CENTRO";"01029000";"SAO PAULO";"SP";"Brasil";-;-;-;
19402130;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF";"RUA CEARA  195  CONJ 901  ED  DOMINGOS RIBEIRO";-;"SANTA EFIGENIA";"30150310";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.sicoobcecref.coop.br*www.sicoob.com.br/web/sicoo";
4894460;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS";"RUA  OURO PRETO";"161  4  ANDAR";"BARRO PRETO";"30170040";"BELO HORIZONTE";"MG";"Brasil";-;-;-;
4152107;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL";"RUA RIO BRANCO 14-76";-;"CENTRO";"17015311";"BAURU";"SP";"Brasil";-;-;"https://credmil.org.br";
946465;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV";"RUA 4, N. 697";-;"CENTRO";"14620000";"ORLANDIA";"SP";"Brasil";-;-;-;
52137361;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM";"RUA ANTONIO FERNANDES 158";-;"VILA ALBERTINA";"18110170";"VOTORANTIM";"SP";"Brasil";-;-;-;
5746715;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP";"RUA UBERABA  315";-;"BARRO PRETO";"30180080";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.coopsesp.com.br";
69136075;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP";"AV  24 A  1515 (PARTE";-;"BELA VISTA";"13506900";"RIO CLARO";"SP";"Brasil";-;-;-;
2285107;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP";"AV. ROXO MOREIRA, 1.831 - PRÉDIO DA PREFEITURA";"1- PISO";"CIDADE UNIVERSITARIA";"13083592";"CAMPINAS";"SP";"Brasil";-;-;-;
2794761;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI";"AV  P  H  ROLFS S N";"EDIFICIO SEDE";"CAMPUS UNIVERSITARIO";"36570000";"VICOSA";"MG";"Brasil";-;-;"https://wwwufvcredi.com.br";
778858;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED";"SHS   QUADRA 01   GALERIA DO HOTEL NACIONAL";"LOJAS 36 37";"ASA SUL";"70322900";"BRASILIA";"DF";"Brasil";-;-;"https://www.cooservcred.com.br";
512839;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP - SICOOB CECRESA";"AVENIDA PORTUGAL 141";"CASA VILA ROSA SICOOB CECRESA";"CENTRO";"09040010";"SANTO ANDRE";"SP";"Brasil";-;-;-;
2000895;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA. -";"AV NILO PECANHA  12";"GRUPOS 522 A 526   1007  1008 E 1009   1022 A 1026";"CENTRO";"20020100";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.coopjustica.org.br";
54190525;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM";"RUA HENRIQUE DIAS  1000";-;"VILA PROGRESSO";"12215260";"SAO JOSE DOS CAMPOS";"SP";"Brasil";-;-;"https://www.cressem.com.br";
16651002;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI";"PRACA MARIO CARVALHO AZEVEDO DE BARROS  17";-;"14 DE FEVEREIRO";"35900242";"ITABIRA";"MG";"Brasil";-;-;"https://www.cosemi.com.br";
41791005;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS";"RUA RIO GRANDE DO NORTE  75";-;"CENTRO";"37701040";"POCOS DE CALDAS";"MG";"Brasil";-;-;-;
3603683;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS - SICOOB COOPERPLAN CREDSEF";"SRTVN   QUADRA 702  CONJUNTO P  ED  RADIO CENTER";"LOJA 50 SOBRELOJA";"ASA NORTE";"70719900";"BRASILIA";"DF";"Brasil";-;-;"https://www.credsef.com.br";
991739;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA";"TRAVESSA CURUZU, 1925";"ENTRE AV. ALMIRANTE BARROSO E AV. 25 DE SETEMBRO";"MARCO";"66093802";"BELEM";"PA";"Brasil";-;-;-;
3139644;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA";"RUA BARAO DE ITAPETININGA  93  10  ANDAR";"CONJUNTO 1006";"REPUBLICA";"01042001";"SAO PAULO";"SP";"Brasil";-;-;"https://www.credipaulista.com.br";
3639902;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - CREDES";"AVENIDA NOSSA SENHORA DOS NAVEGANTES, 955";"LOJA 21";"ENSEADA DO SUÁ";"29050335";"VITORIA";"ES";"Brasil";-;-;"https://www.credes.com.br";
18310649;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON";"RUA PEDRO BICALHO, 234";-;"NOVO HORIZONTE";"35930072";"JOAO MONLEVADE";"MG";"Brasil";-;-;"https://www.copremon.coop.br";
1330295;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO";"RUA DIONISIO ROSENDO, 155 - S/901";"CIDADE ALTA";"CENTRO";"29010100";"VITORIA";"ES";"Brasil";-;-;"https://www.sicoobservidores.com.br";
67915868;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP";"RUA AGUEDA GONCALVES  240   TABOAO DA SERRA";-;"JD  PEDRO GONCALVES";"06760900";"TABOAO DA SERRA";"SP";"Brasil";-;-;-;
90560434;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE";"RUA SANTA TEREZINHA 644";-;"VILA CITY COHAB";"94935610";"CACHOEIRINHA";"RS";"Brasil";-;-;-;
2562412;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED";"FAZENDA SAO MARTINHO";-;-;"14850000";"PRADOPOLIS";"SP";"Brasil";-;-;-;
7494300;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA ÁREA DE SAÚDE, AFINS E EMPRESÁRIOS VINCULADOS À ACCI DE ERECHIM - RS - CREDISIS/CREDISUL";"AV SETE SETEMBRO 590 SALA 03";-;"CENTRO";"99700000";"ERECHIM";"RS";"Brasil";-;-;-;
71384697;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE";"R. PADRE LEONARDO, 20 A";"2 ANDAR";"CENTRO";"36415000";"CONGONHAS";"MG";"Brasil";-;-;-;
